postcode,locality,lat,long
3395,REEDY DAM,-35.9579551,142.6453073
3527,NINYEUNOOK,-35.95739202,143.4213318
3643,COBRAM,-35.955363,145.631874
3566,GUNBOWER,-35.945748,144.383334
3644,COBRAM,-35.945353,145.632682
3644,COBRAM EAST,-35.945353,145.632682
3644,KOONOOMOO,-35.945353,145.632682
3644,MUCKATAH,-35.945353,145.632682
3644,YARROWEYAH,-35.945353,145.632682
3567,HORFIELD,-35.931669,144.262942
3567,LEITCHVILLE,-35.931669,144.262942
3395,BEULAH,-35.918885,142.441984
3395,KENMARE,-35.918885,142.441984
3483,BALLAPUR,-35.901765,142.890804
3483,BIRCHIP,-35.901765,142.890804
3483,BIRCHIP WEST,-35.901765,142.890804
3483,CURYO,-35.901765,142.890804
3483,JIL JIL,-35.901765,142.890804
3483,KARYRIE,-35.901765,142.890804
3483,KINNABULLA,-35.901765,142.890804
3483,MARLBED,-35.901765,142.890804
3483,NARRAPORT,-35.901765,142.890804
3483,REEDY DAM,-35.901765,142.890804
3483,WHIRILY,-35.901765,142.890804
3641,BEARII,-35.89718,145.428306
3641,MYWEE,-35.89718,145.428306
3641,STRATHMERTON,-35.89718,145.428306
3641,ULUPNA,-35.89718,145.428306
3540,CANNIE,-35.89277,143.45008
3540,NINYEUNOOK,-35.89277,143.45008
3540,OAKVALE,-35.89277,143.45008
3540,QUAMBATOOK,-35.89277,143.45008
3395,ROSEBERY,-35.83347402,142.4214713
3529,KALPIENUNG,-35.824259,143.232677
3529,NULLAWIL,-35.824259,143.232677
3568,BURKES BRIDGE,-35.809462,144.184089
3568,COHUNA,-35.809462,144.184089
3568,CULLEN,-35.809462,144.184089
3568,DALTONS BRIDGE,-35.809462,144.184089
3568,GANNAWARRA,-35.809462,144.184089
3568,KEELY,-35.809462,144.184089
3568,MACORNA NORTH,-35.809462,144.184089
3568,MCMILLANS,-35.809462,144.184089
3568,MEAD,-35.809462,144.184089
3568,MINCHA WEST,-35.809462,144.184089
3568,WEE WEE RUP,-35.809462,144.184089
3579,APPIN,-35.767974,143.769445
3579,APPIN SOUTH,-35.767974,143.769445
3579,BAEL BAEL,-35.767974,143.769445
3579,BENJEROOP,-35.767974,143.769445
3579,BUDGERUM EAST,-35.767974,143.769445
3579,CAPELS CROSSING,-35.767974,143.769445
3579,DINGWALL,-35.767974,143.769445
3579,EAST YEOBURN,-35.767974,143.769445
3579,FAIRLEY,-35.767974,143.769445
3579,GONN CROSSING,-35.767974,143.769445
3579,KERANG,-35.767974,143.769445
3579,KERANG EAST,-35.767974,143.769445
3579,KOROOP,-35.767974,143.769445
3579,LAKE MERAN,-35.767974,143.769445
3579,MACORNA,-35.767974,143.769445
3579,MEERING WEST,-35.767974,143.769445
3579,MILNES BRIDGE,-35.767974,143.769445
3579,MURRABIT,-35.767974,143.769445
3579,MURRABIT WEST,-35.767974,143.769445
3579,MYALL,-35.767974,143.769445
3579,MYSTIC PARK,-35.767974,143.769445
3579,NORMANVILLE,-35.767974,143.769445
3579,PINE VIEW,-35.767974,143.769445
3579,REEDY LAKE,-35.767974,143.769445
3579,SANDHILL LAKE,-35.767974,143.769445
3579,TEAL POINT,-35.767974,143.769445
3579,TRAGOWEL,-35.767974,143.769445
3579,WANDELLA,-35.767974,143.769445
3579,WESTBY,-35.767974,143.769445
3542,TITTYBONG,-35.75270861,143.363426
3530,SUTTON,-35.73285433,142.9735632
3424,ALBACUTYA,-35.727789,141.930872
3424,RAINBOW,-35.727789,141.930872
3424,YAAPEET,-35.727789,141.930872
3396,HOPETOUN,-35.7157,142.329159
3396,HOPEVALE,-35.7157,142.329159
3396,YARTO,-35.7157,142.329159
3485,BANYAN,-35.711533,142.671962
3485,WATCHUPGA,-35.711533,142.671962
3485,WILLANGIE,-35.711533,142.671962
3485,WOOMELANG,-35.711533,142.671962
3530,CULGOA,-35.701439,143.152747
3530,WARNE,-35.701439,143.152747
3542,COKUM,-35.700788,143.406398
3542,LALBERT,-35.700788,143.406398
3542,TITYBONG,-35.700788,143.406398
3530,WANGIE,-35.691824,143.2608071
3580,KOONDROOK,-35.639761,144.094672
3581,BEAUCHAMP,-35.628333,143.78521
3581,LAKE CHARM,-35.628333,143.78521
3579,BEAUCHAMP,-35.62576908,143.6250386
3490,BIG DESERT,-35.62103426,141.4849679
3531,BERRIWILLOCK,-35.616408,142.943814
3531,BOIGBEAT,-35.616408,142.943814
3531,SPRINGFIELD,-35.616408,142.943814
3544,MURNUNGIN,-35.61436535,143.2411218
3544,SPRINGFIELD,-35.57476437,143.1143327
3533,MYALL,-35.53651946,142.7557043
3544,CHINANGIN,-35.51717216,143.1754083
3487,LASCELLES,-35.515627,142.616079
3583,TRESCO,-35.509635,143.66458
3544,GOWANFORD,-35.487989,143.14445
3544,ULTIMA,-35.487989,143.14445
3544,WAITCHIE,-35.487989,143.14445
3488,TURRIFF,-35.47089941,142.4522756
3488,SPEED,-35.435634,142.427118
3488,TURRIFF EAST,-35.435634,142.427118
3491,PATCHEWOLLOCK,-35.434099,142.218273
3544,ULTIMA EAST,-35.43230862,143.3741381
3584,LAKE BOGA,-35.431026,143.637617
3584,TRESCO WEST,-35.431026,143.637617
3512,CARINA,-35.39199,141.121226
3512,MURRAYVILLE,-35.39199,141.121226
3533,BIMBOURIE,-35.384557,142.839304
3533,LAKE TYRRELL,-35.384557,142.839304
3533,MITTYACK,-35.384557,142.839304
3533,NANDALY,-35.384557,142.839304
3533,NINDA,-35.384557,142.839304
3533,NYARRIN,-35.384557,142.839304
3533,SEA LAKE,-35.384557,142.839304
3533,TYRRELL,-35.384557,142.839304
3533,TYRRELL DOWNS,-35.384557,142.839304
3533,STRATEN,-35.37975184,142.5763552
3585,SWAN HILL WEST,-35.35616986,143.3980395
3585,CASTLE DONNINGTON,-35.348388,143.336906
3585,CHILLINGOLLAH,-35.348388,143.336906
3585,FISH POINT,-35.348388,143.336906
3585,GOSCHEN,-35.348388,143.336906
3585,KUNAT,-35.348388,143.336906
3585,MEATIAN,-35.348388,143.336906
3585,NOWIE,-35.348388,143.336906
3585,NYRRABY,-35.348388,143.336906
3585,PIRA,-35.348388,143.336906
3585,SPEEWA,-35.348388,143.336906
3585,SWAN HILL,-35.348388,143.336906
3585,SWAN HILL PIONEER,-35.348388,143.336906
3585,WINLATON,-35.348388,143.336906
3489,TEMPY,-35.332477,142.425302
3533,TYENNA,-35.32433058,142.5758665
3588,WOORINEN SOUTH,-35.29429,143.470325
3585,POLISBET,-35.27926115,143.1473395
3533,PIER MILAN,-35.23730832,142.6920283
3590,BEVERFORD,-35.235708,143.493525
3589,WOORINEN,-35.228436,143.441248
3589,WOORINEN NORTH,-35.228436,143.441248
3506,COWANGIE,-35.204199,141.385876
3595,NYAH WEST,-35.202752,143.351682
3591,VINIFERA,-35.202209,143.394092
3546,GERAHMIN,-35.17251379,142.79978
3509,LINGA,-35.155031,141.680385
3509,UNDERBOOL,-35.155031,141.680385
3490,MITTYACK,-35.15426089,142.6222683
3594,NYAH,-35.138155,143.346028
3596,MIRALIE,-35.123806,143.327682
3596,TOWAN,-35.123806,143.327682
3596,WOOD WOOD,-35.123806,143.327682
3512,PANITYA,-35.12099315,141.0200955
3507,WALPEUP,-35.120596,142.035659
3586,BULGA,-35.114021,143.792594
3586,MURRAWEE,-35.114021,143.792594
3586,MURRAYDALE,-35.114021,143.792594
3586,PENTAL ISLAND,-35.114021,143.792594
3586,TYNTYNDER,-35.114021,143.792594
3586,TYNTYNDER SOUTH,-35.114021,143.792594
3586,ULTIMA EAST,-35.114021,143.792594
3546,BOLTON,-35.060163,142.850456
3546,CHINKAPOOK,-35.060163,142.850456
3546,COCAMBA,-35.060163,142.850456
3546,MANANGATANG,-35.060163,142.850456
3546,TUROAR,-35.060163,142.850456
3546,WINNAMBOOL,-35.060163,142.850456
3597,KENLEY,-34.965359,143.189786
3597,KOOLOONONG,-34.965359,143.189786
3597,LAKE POWELL,-34.965359,143.189786
3597,NARRUNG,-34.965359,143.189786
3597,NATYA,-34.965359,143.189786
3597,PIANGIL,-34.965359,143.189786
3490,BOINKA,-34.911674,142.206711
3490,KULWIN,-34.911674,142.206711
3490,OUYEN,-34.911674,142.206711
3490,TORRITA,-34.911674,142.206711
3490,TUTYE,-34.911674,142.206711
3549,WANDOWN,-34.82232378,142.9427595
3549,ANNUELLO,-34.766049,142.820973
3549,BANNERTON,-34.766049,142.820973
3549,HAPPY VALLEY,-34.766049,142.820973
3549,LIPAROO,-34.766049,142.820973
3549,ROBINVALE,-34.766049,142.820973
3549,TOL TOL,-34.766049,142.820973
3549,WEMEN,-34.766049,142.820973
3599,BOUNDARY BEND,-34.729742,143.143231
3490,MURRAY-SUNSET,-34.70931565,141.4764416
3549,ROBINVALE IRRIGATION DISTRICT SECTION E,-34.664554,142.759585
3549,ROBINVALE IRRIGATION DISTRICT SECTION D,-34.636393,142.75566
3549,ROBINVALE IRRIGATION DISTRICT SECTION C,-34.626246,142.730687
3549,ROBINVALE IRRIGATION DISTRICT SECTION B,-34.612077,142.789595
3494,CARWARP,-34.486406,142.348315
3494,COLIGNAN,-34.486406,142.348315
3494,IRAAK,-34.486406,142.348315
3494,NANGILOC,-34.486406,142.348315
3496,MERINGUR,-34.389148,141.334798
3496,WERRIMULL,-34.386949,141.388479
3496,MERRINEE,-34.370179,141.801957
3496,RED CLIFFS,-34.307094,142.187995
3496,CARDROSS,-34.287804,142.144177
3496,SUNNYCLIFFS,-34.286644,142.186246
3496,CULLULLERAINE,-34.277724,141.592628
3501,HATTAH,-34.243279,142.100896
3501,KOORLONG,-34.243279,142.100896
3501,MILDURA CENTRE PLAZA,-34.243279,142.100896
3501,MILDURA SOUTH,-34.243279,142.100896
3501,NICHOLS POINT,-34.243279,142.100896
3498,IRYMPLE,-34.238385,142.172516
3500,MILDURA,-34.1931,142.154161
3500,MILDURA EAST,-34.1931,142.154161
3500,MILDURA WEST,-34.1931,142.154161
3496,MURRAY LOCK NO 9,-34.192418,141.597936
3505,BIRDWOODTON,-34.180532,142.004192
3505,CABARITA,-34.180532,142.004192
3505,MERBEIN,-34.180532,142.004192
3505,MERBEIN SOUTH,-34.180532,142.004192
3505,MERBEIN WEST,-34.180532,142.004192
3505,WARGAN,-34.180532,142.004192
3505,YELTA,-34.180532,142.004192
3496,NEDS CORNER,-34.130253,141.326064
3496,LINDSAY POINT,-34.089735,141.596797
3989,ST HELIER,49.1805,-2.10323
